,lat,lon,name,projected_lon,projected_lat,centroid_distance,travel_time
627,51.499680600000005,-0.221791552,"Blythe Road West, Shepherd's Bush",20132.036223295494,24807.88862441291,5460.438703469505,2113.0
628,51.47729232,-0.16478637,"Ethelburga Estate, Battersea Park",24152.53561697583,22415.017060175218,4737.304478063881,1348.0
629,51.46437067,-0.17461940399999998,"Grant Road West, Clapham Junction",23505.30127448459,20960.47493724074,6301.746523283113,1767.0
631,51.51632095,-0.202608612,"All Saints Church, Portobello",21418.505901556375,26691.591948175366,3708.0809024921573,1843.0
632,51.48498496,-0.16791986899999997,"Phene Street, Chelsea",23913.44375684936,23265.330909811804,3973.5294688106246,
633,51.51323001,-0.211593602,"Clarendon Road, Avondale",20803.279201549987,26332.456644990394,4365.651780022767,
634,51.474376,-0.155442787,"Austin Road, Battersea",24809.780401807016,22106.90490322889,4956.931743700791,
635,51.46108367,-0.191722864,"Smugglers Way, Wandsworth",22325.865550270508,20565.324823338975,7061.013932245677,
636,51.49610093,-0.20815825899999998,"Olympia Way, Olympia",21088.39211964501,24432.753467070317,4799.844380520391,
637,51.5015946,-0.222293381,"Shepherd's Bush Road North, Shepherd's Bush",20092.020563221857,25019.966700572666,5413.706315411344,
639,51.47614939,-0.12325850000000001,"Teversham Lane, Stockwell",27040.606362255567,22361.008240341354,5075.810006679872,
640,51.46718562,-0.152248582,"Ashley Crescent, Battersea",25051.87319135056,21312.611372699874,5742.48256533005,
641,51.475089000000004,-0.201968,"Parsons Green Station, Parsons Green",21575.650992849856,22105.816407210747,6080.738457907131,
